id,Chief of Technology,Systems Manager,Network Manager,Database Administrator,Software Developer,Tester,Quality Assurance Analyst,Web Developer,Penetration Tester,Data Scientist,Chief Executive,Client Support Manager,Operations Manager,Sales Manager,Financial Manager,Human Resources Manager,Project Manager,Product Manager,Marketing Specialist,Designer,Recruiter,English,Spannish,French,German,Russian,Portuguese,HTML,CSS,Bootstrap,Tailwind.css,Javascript,Python,C,C++,Java,React,Vue,PHP,Flutter,SQL,NoSQL,PostgreSQL,MySQL,R,Dart,Linux,Flask,Django,Laravel,Node.js,Git,Docker,Kubernetes,Android,IOS,AWS,Azure,Office Suit,Agile,Google Analytic,Blender,Photoshop,Video Editing,Graphic Design,Filming,Professional Writing,Communication,Negotiation,Speaking,Management,Team working,Critical Thinking,Coordination
vistaconsent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,94,62,9,94,53,31,98,26,54,18,55,46,32,49,8,17,5,62,56,3,43,7,30,12,92,26,3,69,1,75,18,22,69,74,67,5,36,72,78,59,50,99,63,89,60,8,50,61,1,39,46,35
followsactress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,67,23,59,79,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,98,97,47,69,10,21,96,12,87,59,28,33,9,48
advertiserinteresting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,74,43,82,91,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65,55,67,34,4,60,74,67,97,4,90,54,45,28,52
kitchendoes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,14,29,43,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,38,93,75,71,99,83,44,49,65,66,74,42,72,49
heldsailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10,19,43,65,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,72,92,75,75,25,39,85,7,96,56,41,84,12,63,33
ukrainejoining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,57,66,48,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,90,16,72,59,81,20,81,61,71,0,91,92,91,59,75
defaultpatricia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,35,88,82,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,91,10,13,62,66,13,28,65,92,1,89,56,86,44
specifiesestablishing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,68,79,46,52,26,29,2,83,51,59,25,95,65,83,17,13,89,58,31,52,25,9,82,8,17,49,94,31,19,2,79,69,10,24,0,43,35,94,22,9,5,98,33,58,11,25,16,32,39,82,91,68
louisianawaves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,52,22,51,99,92,78,16,13,84,77,32,96,96,34,5,51,42,15,97,49,82,47,31,41,51,59,22,87,27,89,11,92,57,8,83,0,75,88,15,69,96,9,41,82,98,84,70,45,4,77,62,60
wrotechecked,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,95,98,57,93,30,69,44,71,91,4,31,18,51,41,27,24,42,58,2,13,55,84,34,93,3,68,15,38,79,40,75,9,55,55,83,56,34,12,10,58,41,76,90,11,20,26,22,88,48,20,55,97
romaniaimg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,40,6,22,51,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,61,0,40,36,32,76,95,22,16,27,70,43,7,74
pricearabic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,29,45,69,7,17,50,22,97,98,92,54,45,71,66,60,11,4,0,86,44,87,52,89,59,17,87,61,12,56,68,9,68,93,78,86,56,49,79,17,70,38,50,38,17,22,61,27,41,16,23,17,25
significantfreight,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,35,6,40,73,47,57,74,43,0,32,92,68,92,67,75,26,53,99,37,29,17,81,81,59,24,7,60,83,18,63,26,64,49,42,70,67,17,79,44,12,6,24,32,21,68,41,16,11,61,22,65
vegetarianwit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,76,8,93,94,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,71,98,45,60,80,64,37,69,90,3,57,48,2,26,7
scottexercises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,29,87,19,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,47,64,51,2,45,39,98,74,59,13,26,68,14,15
dscproblems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,83,21,33,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,15,86,8,18,82,97,67,13,91,48,97,68,39,79,99
shipmentexcel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,27,94,72,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,95,67,26,75,37,53,26,92,83,69,12,99,31,1,82
specialscomparative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,34,85,28,47,40,29,42,32,5,54,59,64,93,75,11,71,67,3,22,84,20,96,89,4,25,95,3,90,76,71,44,80,21,41,26,93,14,9,73,36,93,90,93,24,75,91,97,59,68,44,62,58
exempttechnologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,46,79,13,67,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,68,3,17,95,77,86,88,95,40,24,55,86,91,44,83
hebrewdes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,55,53,78,53,16,46,23,76,30,82,46,87,42,10,86,39,86,87,30,30,83,45,32,88,23,11,98,65,73,84,55,86,7,62,92,33,17,55,12,48,70,71,91,87,39,7,4,89,95,93,47,32
transfersimperial,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,84,77,8,99,55,87,93,21,91,97,98,7,42,92,15,72,13,8,52,5,32,3,89,86,62,6,55,29,64,56,89,0,75,10,61,87,52,92,27,83,71,33,58,11,94,58,21,70,25,81,33,9
cjcommit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,30,58,42,55,85,48,33,48,10,26,20,18,64,74,75,83,97,68,86,89,98,91,92,69,93,39,12,98,59,9,83,86,1,53,60,20,70,99,89,11,80,31,0,25,57,57,11,80,77,42,22
medievaljeffrey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,15,40,84,20,49,27,5,53,76,63,62,12,3,32,53,26,2,24,7,63,25,68,65,65,82,61,15,37,32,66,98,59,37,14,59,24,19,5,22,0,27,83,62,68,82,45,98,8,65,13,20
involvedrv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,31,1,89,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,92,96,26,48,81,9,22,33,64,7,1,95,71,10,53
departurepolyester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,28,64,43,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21,55,25,94,60,14,73,29,51,19,17,81,89,6,52
hittingmemories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,19,24,60,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,95,55,19,9,4,63,61,37,78,25,39,58,7,86,19
ppmsends,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,53,11,66,79,92,57,2,9,39,3,87,3,60,14,52,44,27,99,92,52,65,99,92,26,36,89,99,61,83,19,58,73,35,14,11,58,55,84,85,18,70,83,92,55,3,36,62,13,60,64,33
gibsoncheats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,98,72,67,17,3,51,62,86,79,56,71,43,75,35,49,20,86,22,16,59,84,23,72,81,47,65,35,41,24,22,31,31,50,36,9,39,95,65,54,70,67,99,19,73,42,96,59,23,55,44,38
keepsbiography,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,53,65,63,48,82,36,80,86,79,3,86,93,83,60,3,83,53,19,1,95,88,59,76,74,1,4,2,51,35,52,80,96,70,14,17,89,85,67,7,55,2,64,98,85,74,67,42,61,34,4,77,4
moldovamoney,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,91,0,86,59,25,80,33,11,74,52,67,25,78,29,30,44,60,90,90,44,19,79,52,73,75,50,55,13,47,45,30,0,33,7,68,41,76,86,96,72,82,59,60,69,55,81,56,39,82,79,83,26
respondentindicate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,70,27,66,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,68,40,9,91,33,60,60,62,4,74,80,81,71,20
unsubscribeproducers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,49,62,69,40,64,41,4,42,24,72,56,18,34,60,69,22,97,58,55,40,96,94,69,48,29,17,10,85,47,95,65,21,98,37,93,66,68,58,67,36,24,41,88,17,87,80,1,69,51,0,28,48
kinglearners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,57,91,64,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,85,52,54,2,7,81,88,7,81,2,78,52,53,82,61
reviewingburn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,86,10,66,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,54,95,31,50,42,72,73,79,35,14,64,35,14,51
matchedrecords,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,53,82,62,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,99,80,33,90,48,66,34,29,80,54,81,73,56,58,60
importsrec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,59,94,26,92,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,33,72,99,29,56,6,67,14,42,2,10,0,16,90,16
servermidwest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,59,31,39,77,12,18,86,18,26,16,54,85,45,91,54,30,22,69,79,49,17,31,76,80,4,62,90,28,20,17,20,32,16,64,37,25,3,34,55,69,2,82,37,84,13,13,19,52,34,13,34,41
emmakit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,58,52,4,99,85,13,80,19,50,7,62,53,88,28,72,65,61,92,58,20,38,23,30,18,49,63,19,38,28,94,61,18,83,56,57,53,98,32,91,95,50,4,26,54,81,70,96,50,8,54,18
lawyersthrow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,96,75,11,52,97,88,41,47,83,8,22,84,70,65,23,26,72,94,7,7,35,9,92,82,7,76,37,58,70,21,10,10,30,80,57,48,48,98,84,79,36,89,13,2,54,5,5,51,9,52,47
printedexpensive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,59,98,91,67,60,36,24,42,76,20,1,61,7,47,77,84,5,85,57,59,57,45,3,17,98,10,67,70,82,9,15,29,88,89,90,89,2,83,36,24,40,70,80,41,94,94,28,88,37,38,80
warehousetruly,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,15,31,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,47,21,10,87,20,15,28,51,75,97,0,54,50,86
submittingtoilet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,27,91,20,97,9,39,17,44,7,52,42,24,63,15,12,32,70,49,20,53,3,99,19,30,43,44,27,69,46,17,91,25,37,46,89,7,54,80,5,9,57,69,68,24,59,53,9,29,97,87,15
terraineducated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,29,75,2,74,28,75,86,99,99,88,81,28,19,14,72,51,83,4,79,37,76,86,35,12,73,18,93,16,91,43,93,87,18,23,13,84,10,50,94,78,4,20,15,64,23,22,1,7,98,89,23
xxak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,86,67,95,48,47,57,88,20,47,47,70,18,34,58,11,88,37,29,14,41,53,94,69,18,49,49,7,74,8,9,8,15,50,29,60,0,91,42,28,25,74,49,91,88,39,20,45,70,93,12,82,99
formsconverter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,47,63,22,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,45,57,44,64,6,34,65,48,30,52,72,18,73,99,50
hasloc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,97,60,34,63,29,4,14,61,90,84,91,48,74,0,48,38,86,21,53,94,95,43,39,9,60,73,64,98,64,93,81,45,38,97,54,81,14,20,33,95,33,63,92,78,43,74,4,91,95,9,36,99
spamtutorial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,13,37,90,77,29,89,34,88,37,77,23,80,15,37,63,97,48,37,39,21,94,4,14,66,77,31,13,99,81,94,49,62,28,26,15,93,58,9,85,60,97,51,6,32,32,83,85,32,5,82,37
methodssignificance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,8,0,51,20,29,39,90,73,63,69,45,47,81,25,20,6,12,82,21,64,88,36,65,8,5,15,4,66,54,75,57,69,27,69,65,89,44,81,46,78,78,96,7,26,80,7,46,54,42,25,32
manualnorthwest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,76,13,91,21,61,86,76,14,58,3,4,34,44,34,97,14,83,13,99,3,82,86,88,76,7,99,20,85,19,13,64,4,72,82,9,32,0,11,57,7,51,84,48,76,9,92,34,70,36,94,0
smokingfacts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,24,29,33,9,53,99,87,70,80,78,84,50,68,72,48,61,44,6,67,38,78,65,48,31,8,26,23,7,43,58,2,21,24,46,53,60,0,49,55,15,68,59,96,4,28,13,62,62,19,7,25,77
improvemodified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,9,78,56,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,42,90,5,11,66,77,97,22,35,9,77,95,69,42
intentone,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,97,24,97,96,45,18,74,49,78,28,50,98,97,65,65,62,92,38,57,56,15,46,95,93,28,94,29,88,48,73,75,88,15,22,5,92,16,85,53,49,71,49,4,1,51,37,28,12,44,50,67,38
holocaustharris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,60,16,76,89,47,26,46,86,5,50,30,18,53,75,12,92,43,23,15,3,64,94,30,88,24,74,58,84,84,31,90,1,50,44,60,86,58,66,98,10,13,13,63,53,21,14,53,4,11,91,15
infrastructurenewspapers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,78,25,43,36,40,31,91,17,60,27,63,93,78,78,89,30,62,44,28,81,43,35,40,77,3,38,23,75,26,91,51,5,49,49,85,54,18,88,29,18,76,27,2,7,89,71,54,16,61,8,40,9
moversgreatest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,82,22,34,87,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,69,71,11,21,79,47,63,9,58,72,57,85,91,3
showcaseinitially,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,90,14,94,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,73,64,24,38,76,82,33,85,95,51,46,13,30,15,16
partyarrives,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,2,98,20,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,72,59,81,39,85,46,14,68,64,91,11,20,91,74,90
promisingmpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,72,73,56,73,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,25,4,0,53,51,4,25,22,55,76,7,53,17,17
floatmerchants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,68,69,86,30,6,67,0,36,66,76,1,97,37,59,49,20,64,78,36,20,20,0,95,62,18,15,47,58,92,9,32,25,88,2,60,9,18,32,76,51,56,53,45,65,75,86,65,18,43,31,43
byeexpertise,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,15,19,86,44,19,37,35,89,28,12,35,98,85,8,64,40,19,7,13,95,12,19,72,91,10,86,69,80,73,6,75,4,73,82,0,77,17,98,28,52,74,43,80,28,97,50,52,42,8,53,98,33
supplementsmessage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,50,1,37,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,85,2,40,44,46,11,95,66,73,72,71,76,4,8,0
egyptpaid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,90,43,59,71,91,23,46,42,72,90,74,40,59,84,54,94,11,9,93,56,34,50,12,86,27,78,67,77,48,66,45,96,24,15,61,80,6,54,25,7,59,53,76,65,62,64,34,1,32,63,60,63
manitobaalgeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,10,75,17,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,87,80,75,46,65,25,77,74,96,74,40,43,17,39
airportintensive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66,65,1,83,84,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,72,20,8,3,87,89,97,9,84,50,72,70,44,63,59
levelcloses,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,35,6,25,42,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,64,64,84,38,42,13,51,66,68,46,20,87,0,60
pamoldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,93,67,20,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,84,81,58,25,64,12,99,6,50,67,80,87,20,18,90
whalefolk,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,98,10,87,60,3,18,66,22,18,98,0,83,43,70,52,82,45,0,38,60,44,16,90,71,83,94,74,80,50,43,17,13,2,30,37,2,76,83,28,15,50,50,49,90,79,16,60,92,73,51,48,49
replacesympathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,35,93,54,52,27,68,23,44,39,80,21,3,11,35,93,63,54,90,12,67,98,80,2,35,36,30,8,33,11,75,73,89,16,67,27,53,85,1,48,25,73,72,51,6,34,8,50,47,65,36,57,94
maintainingcatalogs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,28,3,20,43,87,1,92,33,90,85,51,97,61,63,87,94,33,94,25,82,86,30,14,42,46,10,42,46,55,41,95,29,99,35,65,47,72,91,45,27,89,93,30,35,15,7,53,55,49,45,22
bonedesire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,58,26,31,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,20,40,81,97,85,53,76,78,23,88,61,10,22,55
covehomepage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,35,3,31,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,54,45,34,2,90,57,16,46,2,23,80,94,67,44,8
audiepinions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,12,27,29,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,62,15,32,39,57,96,90,34,98,7,32,4,73,99
bimy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,71,6,34,40,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,92,23,92,28,45,51,53,31,15,13,67,39,88,73
testborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,66,32,57,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,70,23,6,93,4,83,45,88,24,41,18,5,25,68,49
insertthereof,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,5,83,97,33,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,98,86,45,39,6,48,38,96,2,5,34,24,64,95
oklahomaforums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,82,23,94,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,47,51,74,78,26,24,20,29,29,84,81,57,18,23
federaldestroy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,0,86,66,49,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,35,83,85,33,56,59,82,36,37,28,60,12,19,10,80
didexplained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,69,75,78,84,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,90,16,21,83,38,99,95,1,96,22,98,94,45,26,83
saysromantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,60,95,4,77,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,71,62,90,69,44,97,58,24,76,32,65,9,48,36,8
conceptnotifications,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,91,85,76,81,1,11,76,92,85,12,59,94,5,55,83,10,65,53,2,37,58,27,71,26,68,31,34,38,59,0,88,35,50,2,94,78,71,64,83,22,96,64,76,79,51,74,84,50,79,25,95
nyreproductive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,42,97,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,87,60,1,35,4,33,65,64,58,65,24,31,85,62,92
booksminimal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,75,49,42,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,38,82,0,99,91,46,71,33,66,89,7,76,33,96
strongcouple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,69,1,32,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77,52,90,81,36,3,34,12,63,82,52,68,6,80,73
sameindirect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,58,83,20,41,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,85,61,65,1,94,47,39,24,7,65,35,75,66,90
differentperform,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,95,60,6,96,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,77,21,36,79,48,50,92,31,31,68,86,14,38,36
egyptinvestigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,84,94,14,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,97,16,54,74,35,9,6,27,79,33,58,83,76,96,57
flaoccurrence,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,34,3,15,52,99,46,44,0,60,34,91,67,66,22,80,72,29,25,68,57,59,41,29,58,7,7,3,55,75,77,72,4,82,72,35,10,18,54,24,77,95,30,6,4,98,22,91,12,60,82,34
